1	36
1	69
2	66
3	13
3	69
3	95
6	16
8	106
9	27
9	96
13	90
16	63
17	26
18	109
19	72
20	58
20	73
20	118
24	34
24	102
25	95
25	111
26	40
26	92
26	126
30	46
30	93
32	76
32	79
32	125
35	121
35	134
37	92
39	59
41	104
41	129
42	47
44	55
45	143
46	64
46	98
47	107
49	95
50	143
52	152
55	151
57	145
60	71
60	71
62	96
63	69
65	147
65	163
67	120
69	96
70	127
70	147
71	99
71	151
72	82
72	91
74	91
76	165
77	168
78	97
78	170
81	133
81	158
82	97
84	115
85	134
87	101
87	116
88	188
90	111
90	115
90	140
93	116
93	133
95	173
96	195
97	194
98	174
101	111
102	136
104	120
105	175
106	144
106	155
106	179
107	145
107	194
108	167
108	169
111	165
113	120
113	122
113	170
115	125
115	171
122	210
123	199
124	212
125	153
126	174
128	205
130	175
130	218
132	184
132	193
133	139
133	232
135	161
135	183
136	162
136	173
136	235
137	167
138	179
144	151
144	160
145	167
147	205
152	194
152	221
152	227
153	163
155	221
157	182
157	222
159	193
159	202
160	187
161	223
162	228
165	256
166	180
167	187
168	199
168	237
168	240
171	257
173	191
173	210
174	196
174	222
174	225
175	264
176	189
178	196
180	268
181	209
183	207
183	232
183	272
186	279
188	228
192	249
192	274
193	217
193	252
193	272
194	292
197	277
198	255
200	221
200	269
200	289
201	216
205	286
209	307
210	310
212	235
213	260
213	281
214	236
215	301
217	225
218	265
219	255
222	227
223	286
225	261
225	280
225	325
226	292
227	290
228	273
229	236
229	273
229	288
230	255
232	292
233	305
233	322
235	331
236	287
237	300
239	259
241	292
243	289
244	267
244	320
244	326
245	263
246	292
246	292
251	268
252	265
253	314
254	269
256	269
257	275
257	328
258	358
259	289
260	326
260	342
260	342
263	327
263	356
264	296
265	337
266	320
269	339
274	336
275	282
275	359
276	366
276	372
277	298
278	297
278	343
280	365
281	304
283	292
284	347
285	333
289	352
290	384
292	318
293	370
293	379
293	380
295	304
295	338
297	308
298	359
301	362
302	375
303	378
303	395
307	375
308	336
309	331
314	387
314	400
315	398
316	416
317	386
318	323
319	352
319	361
320	367
320	396
321	392
322	382
323	329
324	359
324	384
325	375
325	418
326	392
326	401
327	350
327	359
327	420
328	348
328	378
331	341
331	379
332	357
332	383
333	344
335	408
336	375
340	355
340	368
340	372
343	393
343	430
344	378
344	400
345	354
346	358
346	385
347	383
347	398
350	381
351	404
351	409
351	410
353	381
354	408
354	453
355	429
357	367
360	447
361	406
361	421
362	427
363	415
363	449
365	416
365	422
366	417
366	422
367	433
369	418
370	435
370	447
371	469
372	379
375	412
375	467
376	412
376	421
376	441
377	446
378	417
378	450
380	424
380	443
382	410
383	400
385	390
390	449
390	468
392	406
392	458
392	485
393	435
395	429
395	479
395	484
395	493
397	468
397	494
398	406
398	472
399	437
399	443
399	489
401	500
402	414
402	464
402	481
404	484
407	432
411	477
411	487
414	455
416	479
416	482
418	427
421	428
421	482
421	501
422	462
422	476
423	519
431	445
432	517
434	486
435	463
437	470
439	458
439	525
441	523
442	503
442	516
443	466
443	467
443	498
443	532
444	454
445	460
445	543
446	456
447	520
448	458
448	481
450	470
452	469
452	541
453	491
453	549
454	512
454	547
455	546
461	512
461	514
462	513
462	534
463	507
463	553
464	470
465	510
465	553
467	509
467	514
473	541
476	496
478	525
478	532
480	504
480	579
481	539
484	489
484	497
484	505
484	559
484	569
486	555
486	573
487	582
488	525
488	588
489	558
490	500
491	567
493	582
494	560
495	540
495	544
497	511
497	522
497	544
497	588
498	572
500	518
500	528
500	590
502	555
508	559
510	520
510	533
511	528
512	554
512	570
513	536
513	550
513	585
515	533
516	571
516	574
518	567
519	598
522	528
524	535
525	562
527	551
528	535
529	569
530	586
531	590
532	570
533	582
536	583
538	588
538	591
539	561
546	559
547	562
549	599
550	560
551	560
551	561
554	559
556	568
557	591
558	565
559	588
563	590
564	588
564	599
567	575
567	593
568	596
570	579
570	582
570	595
573	581
573	587
573	591
577	591
577	598
579	585
579	589
580	587
